Date,SDGE,Year,Month,Day,Week_day,Season,Holiday,Non_working,DailyCoolingDegreeDays,DailyHeatingDegreeDays,HourlyDryBulbTemperature
2021-09-09 00:00:00,69871.76,2021,9,9,Thursday,summer,0,working,13,0,74.96875
2021-09-10 00:00:00,70142.6,2021,9,10,Friday,summer,0,working,11,0,74.25
2021-09-11 00:00:00,65966.23,2021,9,11,Saturday,summer,0,non-working,13,0,75.86666667
2021-09-12 00:00:00,62291.63,2021,9,12,Sunday,summer,0,non-working,10,0,73.16666667
2021-09-13 00:00:00,61860.97,2021,9,13,Monday,summer,0,working,6,0,70.09375
2021-09-14 00:00:00,58130.51,2021,9,14,Tuesday,summer,0,working,7,0,69.48571429
2021-09-15 00:00:00,56505.91,2021,9,15,Wednesday,summer,0,working,7,0,69.48484848
2021-09-16 00:00:00,55200.93,2021,9,16,Thursday,summer,0,working,6,0,69.19354839
2021-09-17 00:00:00,54560.05,2021,9,17,Friday,summer,0,working,6,0,70
2021-09-18 00:00:00,49807.2,2021,9,18,Saturday,summer,0,non-working,6,0,69.58823529
2021-09-19 00:00:00,47673.56,2021,9,19,Sunday,summer,0,non-working,5,0,68.93333333
2021-09-20 00:00:00,55090.63,2021,9,20,Monday,summer,0,working,4,0,68.94285714
2021-09-21 00:00:00,65312.5,2021,9,21,Tuesday,summer,0,working,10,0,74.51724138
2021-09-22 00:00:00,68306.57,2021,9,22,Wednesday,summer,0,working,13,0,75.62068966
2021-09-23 00:00:00,63197.01,2021,9,23,Thursday,summer,0,working,7,0,71.1875
2021-09-24 00:00:00,57534.01,2021,9,24,Friday,summer,0,working,6,0,69.17391304
2021-09-25 00:00:00,52158.96,2021,9,25,Saturday,summer,0,non-working,6,0,69.68292683
2021-09-26 00:00:00,52214.36,2021,9,26,Sunday,summer,0,non-working,4,0,68.18181818
2021-09-27 00:00:00,55153.22,2021,9,27,Monday,summer,0,working,3,0,67.45
2021-09-28 00:00:00,53786.71,2021,9,28,Tuesday,summer,0,working,5,0,68.78125
2021-09-29 00:00:00,51878.82,2021,9,29,Wednesday,summer,0,working,6,0,69.24137931
2021-09-30 00:00:00,53520.9,2021,9,30,Thursday,summer,0,working,4.166666667,0,69.26666667
2021-10-01 00:00:00,54896.65,2021,10,1,Friday,summer,0,working,9,0,73.10344828
2021-10-02 00:00:00,54260.05,2021,10,2,Saturday,summer,0,non-working,8,0,72.34482759
2021-10-03 00:00:00,55814.32,2021,10,3,Sunday,summer,0,non-working,10,0,74.5862069
2021-10-04 00:00:00,59471.5,2021,10,4,Monday,summer,0,working,10,0,73.92682927
2021-10-05 00:00:00,56652.54,2021,10,5,Tuesday,summer,0,working,7,0,71.02631579
2021-10-06 00:00:00,57613.9,2021,10,6,Wednesday,summer,0,working,6,0,69.54545455
2021-10-07 00:00:00,56539.35,2021,10,7,Thursday,summer,0,working,5,0,69.18918919
2021-10-08 00:00:00,53985.13,2021,10,8,Friday,summer,0,working,2,0,66.375
2021-10-09 00:00:00,45812.3,2021,10,9,Saturday,summer,0,non-working,1,0,65.22580645
2021-10-10 00:00:00,45799.24,2021,10,10,Sunday,summer,0,non-working,1,0,66.4137931
2021-10-11 00:00:00,51127.86,2021,10,11,Monday,summer,1,non-working,1,0,66.025
2021-10-12 00:00:00,47704.03,2021,10,12,Tuesday,summer,0,working,0,1,64.65517241
2021-10-13 00:00:00,48004.01,2021,10,13,Wednesday,summer,0,working,0,3,61.96551724
2021-10-14 00:00:00,48848.16,2021,10,14,Thursday,summer,0,working,0,3,62.89655172
2021-10-15 00:00:00,51336.71,2021,10,15,Friday,summer,0,working,4,0,68.75862069
2021-10-16 00:00:00,48344.85,2021,10,16,Saturday,summer,0,non-working,5,0,70.13333333
2021-10-17 00:00:00,45608.66,2021,10,17,Sunday,summer,0,non-working,0,0,65.125
2021-10-18 00:00:00,52584.66,2021,10,18,Monday,summer,0,working,0,3,63.87878788
2021-10-19 00:00:00,48276.29,2021,10,19,Tuesday,summer,0,working,0,4,60.72413793
2021-10-20 00:00:00,48608.36,2021,10,20,Wednesday,summer,0,working,0,3,62
2021-10-21 00:00:00,49367.86,2021,10,21,Thursday,summer,0,working,0,2,62.84375
2021-10-22 00:00:00,49659.39,2021,10,22,Friday,summer,0,working,1,0,64.39393939
2021-10-23 00:00:00,46538.65,2021,10,23,Saturday,summer,0,non-working,0,0,64.88095238
2021-10-24 00:00:00,44453.65,2021,10,24,Sunday,summer,0,non-working,2,0,65.44117647
2021-10-25 00:00:00,53117.16,2021,10,25,Monday,summer,0,working,0,2,63.92
2021-10-26 00:00:00,48729.3,2021,10,26,Tuesday,summer,0,working,0,2,62.60606061
2021-10-27 00:00:00,49948.54,2021,10,27,Wednesday,summer,0,working,2,0,65.20689655
2021-10-28 00:00:00,52656.47,2021,10,28,Thursday,summer,0,working,6,0,69.82758621
2021-10-29 00:00:00,52346.02,2021,10,29,Friday,summer,0,working,4,0,67.38235294
2021-10-30 00:00:00,47139.23,2021,10,30,Saturday,summer,0,non-working,0,0,63.51282051
2021-10-31 00:00:00,45783.92,2021,10,31,Sunday,summer,0,non-working,0.971428571,0,64.57142857
2021-11-01 00:00:00,50955.45,2021,11,1,Monday,winter,0,working,0,0,64.63888889
2021-11-02 00:00:00,50960.01,2021,11,2,Tuesday,winter,0,working,0,1,63.82857143
2021-11-03 00:00:00,50321.32,2021,11,3,Wednesday,winter,0,working,0,1,62.62857143
2021-11-04 00:00:00,50618.89,2021,11,4,Thursday,winter,0,working,0,2,62.075
2021-11-05 00:00:00,49364.54,2021,11,5,Friday,winter,0,working,0,1,61.94339623
2021-11-06 00:00:00,46714.33,2021,11,6,Saturday,winter,0,non-working,0,0,63.27777778
2021-11-07 00:00:00,46713.5,2021,11,7,Sunday,winter,0,non-working,0,1,62.86486486
2021-11-08 00:00:00,48926.87,2021,11,8,Monday,winter,0,working,0,2,62.87179487
2021-11-09 00:00:00,49798.8,2021,11,9,Tuesday,winter,0,working,0,2,63.42857143
2021-11-10 00:00:00,50208.86,2021,11,10,Wednesday,winter,0,working,0,0,65.06451613
2021-11-11 00:00:00,52275.2,2021,11,11,Thursday,winter,1,non-working,6,0,70.72413793
2021-11-12 00:00:00,55686,2021,11,12,Friday,winter,0,working,10,0,72.82758621
2021-11-13 00:00:00,50263.49,2021,11,13,Saturday,winter,0,non-working,6,0,69.96666667
2021-11-14 00:00:00,48373.66,2021,11,14,Sunday,winter,0,non-working,7,0,68.72413793
2021-11-15 00:00:00,50496.66,2021,11,15,Monday,winter,0,working,3,0,63.37735849
2021-11-16 00:00:00,49344.97,2021,11,16,Tuesday,winter,0,working,0,4,60.34482759
2021-11-17 00:00:00,48492,2021,11,17,Wednesday,winter,0,working,0,1,63.05555556
2021-11-18 00:00:00,50103.46,2021,11,18,Thursday,winter,0,working,0,4,60.97368421
2021-11-19 00:00:00,49849.84,2021,11,19,Friday,winter,0,working,0,2,62.75675676
2021-11-20 00:00:00,46143.72,2021,11,20,Saturday,winter,0,non-working,0,2,62.57575758
2021-11-21 00:00:00,45782.64,2021,11,21,Sunday,winter,0,non-working,2,0,64.68421053
2021-11-22 00:00:00,50090.7,2021,11,22,Monday,winter,0,working,4,0,67.06896552
2021-11-23 00:00:00,51071.76,2021,11,23,Tuesday,winter,0,working,0,5,61.37142857
2021-11-24 00:00:00,49508.13,2021,11,24,Wednesday,winter,0,working,0,5,60.4
2021-11-25 00:00:00,46083.69,2021,11,25,Thursday,winter,1,non-working,0,3,63.26666667
2021-11-26 00:00:00,46101.52,2021,11,26,Friday,winter,0,working,0,1,60.5862069
2021-11-27 00:00:00,45339.86,2021,11,27,Saturday,winter,0,non-working,0,4,59.4
2021-11-28 00:00:00,45993.17,2021,11,28,Sunday,winter,0,non-working,0,3,58.67647059
2021-11-29 00:00:00,51454.85,2021,11,29,Monday,winter,0,working,0,5,58.02173913
2021-11-30 00:00:00,51561.97,2021,11,30,Tuesday,winter,0,working,0,5.978723404,56.72340426
2021-12-01 00:00:00,52034.6,2021,12,1,Wednesday,winter,0,working,0,5,57.90740741
2021-12-02 00:00:00,52993.06,2021,12,2,Thursday,winter,0,working,0,5,58.65789474
2021-12-03 00:00:00,53546.95,2021,12,3,Friday,winter,0,working,0,5,58.40625
2021-12-04 00:00:00,49758.16,2021,12,4,Saturday,winter,0,non-working,0,5,58.78787879
2021-12-05 00:00:00,48329.49,2021,12,5,Sunday,winter,0,non-working,0,7,57.9
2021-12-06 00:00:00,52176.61,2021,12,6,Monday,winter,0,working,0,11,55.72727273
2021-12-07 00:00:00,57665.75,2021,12,7,Tuesday,winter,0,working,0,9,58.79411765
2021-12-08 00:00:00,51914.19,2021,12,8,Wednesday,winter,0,working,0,6,56.90909091
2021-12-09 00:00:00,57344.27,2021,12,9,Thursday,winter,0,working,0,6,58.97826087
2021-12-10 00:00:00,54237.65,2021,12,10,Friday,winter,0,working,0,10,54.41935484
2021-12-11 00:00:00,49420.42,2021,12,11,Saturday,winter,0,non-working,0,9,54.61290323
2021-12-12 00:00:00,50124.86,2021,12,12,Sunday,winter,0,non-working,0,12,53.20689655
2021-12-13 00:00:00,59207.86,2021,12,13,Monday,winter,0,working,0,10,55.78787879
2021-12-14 00:00:00,59163.39,2021,12,14,Tuesday,winter,0,working,0,8,57.5625
2021-12-15 00:00:00,56953.08,2021,12,15,Wednesday,winter,0,working,0,13,51.89655172
2021-12-16 00:00:00,56826.04,2021,12,16,Thursday,winter,0,working,0,17,51.91666667
2021-12-17 00:00:00,52885.62,2021,12,17,Friday,winter,0,working,0,9,55.65625
2021-12-18 00:00:00,48749.29,2021,12,18,Saturday,winter,0,non-working,0,13,51.8
2021-12-19 00:00:00,49835.49,2021,12,19,Sunday,winter,0,non-working,0,13,50.72413793
2021-12-20 00:00:00,54741.8,2021,12,20,Monday,winter,0,working,0,14,51.38709677
2021-12-21 00:00:00,56958.01,2021,12,21,Tuesday,winter,0,working,0,6,56.56666667
2021-12-22 00:00:00,55537.41,2021,12,22,Wednesday,winter,0,working,0,8,57.06451613
2021-12-23 00:00:00,54739.95,2021,12,23,Thursday,winter,0,working,0,6,58.54545455
2021-12-24 00:00:00,50758.33,2021,12,24,Friday,winter,1,non-working,0,6,59.11111111
2021-12-25 00:00:00,50164.53,2021,12,25,Saturday,winter,0,non-working,0,9,55.20833333
2021-12-26 00:00:00,47959.55,2021,12,26,Sunday,winter,0,non-working,0,12,54.59459459
2021-12-27 00:00:00,54930.85,2021,12,27,Monday,winter,0,working,0,14,52.82857143
2021-12-28 00:00:00,56269.53,2021,12,28,Tuesday,winter,0,working,0,11,53.08108108
2021-12-29 00:00:00,56736.76,2021,12,29,Wednesday,winter,0,working,0,12,53.73170732
2021-12-30 00:00:00,52955.96,2021,12,30,Thursday,winter,0,working,0,5,58.32258065
2021-12-31 00:00:00,52119.99,2021,12,31,Friday,winter,1,non-working,0,6,58.4516129
2022-01-01 00:00:00,46242.22585,2022,1,1,Saturday,winter,0,non-working,0,6,59.27586207
2022-01-02 00:00:00,47090.1583,2022,1,2,Sunday,winter,0,non-working,0,9,55.03448276
2022-01-03 00:00:00,52198.9312,2022,1,3,Monday,winter,0,working,0,16,49.75862069
2022-01-04 00:00:00,52991.70599,2022,1,4,Tuesday,winter,0,working,0,15,50.20689655
2022-01-05 00:00:00,52096.04978,2022,1,5,Wednesday,winter,0,working,0,11,52.34482759
2022-01-06 00:00:00,50539.81869,2022,1,6,Thursday,winter,0,working,0,10,54.29032258
2022-01-07 00:00:00,53065.63519,2022,1,7,Friday,winter,0,working,0,10,53.40983607
2022-01-08 00:00:00,48019.30271,2022,1,8,Saturday,winter,0,non-working,0,10,55.45454545
2022-01-09 00:00:00,46797.08497,2022,1,9,Sunday,winter,0,non-working,0,8,55.13333333
2022-01-10 00:00:00,53159.12226,2022,1,10,Monday,winter,0,working,0,6,56.17241379
2022-01-11 00:00:00,49783.41326,2022,1,11,Tuesday,winter,0,working,0,3,58.82758621
2022-01-12 00:00:00,52706.56563,2022,1,12,Wednesday,winter,0,working,0,4,58.48275862
2022-01-13 00:00:00,54099.72418,2022,1,13,Thursday,winter,0,working,0,4,59.51724138
2022-01-14 00:00:00,49654.96634,2022,1,14,Friday,winter,0,working,0,3,61.10344828
2022-01-15 00:00:00,50345.15397,2022,1,15,Saturday,winter,0,non-working,0,4,61.4137931
2022-01-16 00:00:00,46821.32678,2022,1,16,Sunday,winter,0,non-working,0,4,60.6
2022-01-17 00:00:00,50435.66565,2022,1,17,Monday,winter,1,non-working,0,4,59.19047619
2022-01-18 00:00:00,50916.877,2022,1,18,Tuesday,winter,0,working,0,6,58.61538462
2022-01-19 00:00:00,50319.66811,2022,1,19,Wednesday,winter,0,working,0,7,58.96875
2022-01-20 00:00:00,50026.35297,2022,1,20,Thursday,winter,0,working,0,7,56.83333333
2022-01-21 00:00:00,49778.69539,2022,1,21,Friday,winter,0,working,0,11,55.54285714
2022-01-22 00:00:00,46272.90332,2022,1,22,Saturday,winter,0,non-working,0,7,57.31034483
2022-01-23 00:00:00,45463.76948,2022,1,23,Sunday,winter,0,non-working,0,7,57.44827586
2022-01-24 00:00:00,50905.32993,2022,1,24,Monday,winter,0,working,0,9,57.28947368
2022-01-25 00:00:00,51017.61014,2022,1,25,Tuesday,winter,0,working,0,10,56.02702703
2022-01-26 00:00:00,51362.97785,2022,1,26,Wednesday,winter,0,working,0,8,55
2022-01-27 00:00:00,50422.25093,2022,1,27,Thursday,winter,0,working,0,9,55.77419355
2022-01-28 00:00:00,51852.28912,2022,1,28,Friday,winter,0,working,0,5,56.68965517
2022-01-29 00:00:00,50385.45993,2022,1,29,Saturday,winter,0,non-working,0,8,55.51724138
2022-01-30 00:00:00,45846.51795,2022,1,30,Sunday,winter,0,non-working,0,10,54.41935484
2022-01-31 00:00:00,53827.98714,2022,1,31,Monday,winter,0,working,0,11.88888889,54.63888889
2022-02-01 00:00:00,53139.08913,2022,2,1,Tuesday,winter,0,working,0,8,56.94444444
2022-02-02 00:00:00,50888.54208,2022,2,2,Wednesday,winter,0,working,0,9,54.67741935
2022-02-03 00:00:00,51306.72485,2022,2,3,Thursday,winter,0,working,0,13,51.5862069
2022-02-04 00:00:00,50522.50565,2022,2,4,Friday,winter,0,working,0,11,53.62068966
2022-02-05 00:00:00,46407.55061,2022,2,5,Saturday,winter,0,non-working,0,11,53.96551724
2022-02-06 00:00:00,45421.97904,2022,2,6,Sunday,winter,0,non-working,0,9,55.72413793
2022-02-07 00:00:00,49818.50051,2022,2,7,Monday,winter,0,working,0,6,59.48275862
2022-02-08 00:00:00,49790.15782,2022,2,8,Tuesday,winter,0,working,0,5,59.86206897
2022-02-09 00:00:00,50621.77829,2022,2,9,Wednesday,winter,0,working,0,0,63.10344828
2022-02-10 00:00:00,50754.3148,2022,2,10,Thursday,winter,0,working,1,0,66.46666667
2022-02-11 00:00:00,49958.24919,2022,2,11,Friday,winter,0,working,1,0,63.89655172
2022-02-12 00:00:00,47479.07226,2022,2,12,Saturday,winter,0,non-working,5,0,66.4137931
2022-02-13 00:00:00,45979.1724,2022,2,13,Sunday,winter,0,non-working,1,0,64.75862069
2022-02-14 00:00:00,48901.76336,2022,2,14,Monday,winter,0,working,0,4,58.71875
2022-02-15 00:00:00,53327.66828,2022,2,15,Tuesday,winter,0,working,0,10,55.88636364
2022-02-16 00:00:00,49890.11403,2022,2,16,Wednesday,winter,0,working,0,11,55.06060606
2022-02-17 00:00:00,49000.76323,2022,2,17,Thursday,winter,0,working,0,6,56.34482759
2022-02-18 00:00:00,48596.81669,2022,2,18,Friday,winter,0,working,0,10,54.93103448
2022-02-19 00:00:00,44902.91878,2022,2,19,Saturday,winter,0,non-working,0,10,55.64516129
2022-02-20 00:00:00,43556.80422,2022,2,20,Sunday,winter,0,non-working,0,8,55.32608696
2022-02-21 00:00:00,51013.08057,2022,2,21,Monday,winter,1,non-working,0,6,57.90909091
2022-02-22 00:00:00,53535.40753,2022,2,22,Tuesday,winter,0,working,0,9,54.875
2022-02-23 00:00:00,51910.6844,2022,2,23,Wednesday,winter,0,working,0,13,51.89655172
2022-02-24 00:00:00,49546.48235,2022,2,24,Thursday,winter,0,working,0,15,50.86206897
2022-02-25 00:00:00,48759.89108,2022,2,25,Friday,winter,0,working,0,16,50.26666667
2022-02-26 00:00:00,45067.27856,2022,2,26,Saturday,winter,0,non-working,0,11,54.5862069
2022-02-27 00:00:00,45024.1308,2022,2,27,Sunday,winter,0,non-working,0,9,56.51724138
2022-02-28 00:00:00,48461.33914,2022,2,28,Monday,winter,0,working,0,4.966666667,59.33333333
2022-03-01 00:00:00,48280.093,2022,3,1,Tuesday,winter,0,working,0,4,61.96551724
2022-03-02 00:00:00,48290.86438,2022,3,2,Wednesday,winter,0,working,0,3,60.21621622
2022-03-03 00:00:00,47374.41475,2022,3,3,Thursday,winter,0,working,0,8,56.11940299
2022-03-04 00:00:00,49325.8728,2022,3,4,Friday,winter,0,working,0,7,57.34
2022-03-05 00:00:00,46980.81728,2022,3,5,Saturday,winter,0,non-working,0,9,55.4516129
2022-03-06 00:00:00,44917.47027,2022,3,6,Sunday,winter,0,non-working,0,10,54.4137931
2022-03-07 00:00:00,47596.26164,2022,3,7,Monday,winter,0,working,0,11,55.13793103
2022-03-08 00:00:00,47502.15994,2022,3,8,Tuesday,winter,0,working,0,10,55.79310345
2022-03-09 00:00:00,47457.59787,2022,3,9,Wednesday,winter,0,working,0,11,56.1
2022-03-10 00:00:00,48111.42555,2022,3,10,Thursday,winter,0,working,0,6,58.38888889
2022-03-11 00:00:00,46490.16094,2022,3,11,Friday,winter,0,working,0,7,57.34482759
2022-03-12 00:00:00,43179.34741,2022,3,12,Saturday,winter,0,non-working,0,7,57.93103448
2022-03-13 00:00:00,40678.46933,2022,3,13,Sunday,winter,0,non-working,0,9,56.11764706
2022-03-14 00:00:00,46721.61639,2022,3,14,Monday,winter,0,working,0,6,58.36363636
2022-03-15 00:00:00,47216.20087,2022,3,15,Tuesday,winter,0,working,0,6,56.15
2022-03-16 00:00:00,47568.43914,2022,3,16,Wednesday,winter,0,working,0,3,60.71875
2022-03-17 00:00:00,47385.97238,2022,3,17,Thursday,winter,0,working,0,2,62.03448276
2022-03-18 00:00:00,47363.18966,2022,3,18,Friday,winter,0,working,0,3,60.90909091
2022-03-19 00:00:00,43640.15253,2022,3,19,Saturday,winter,0,non-working,0,4,59.04651163
2022-03-20 00:00:00,43635.51171,2022,3,20,Sunday,winter,0,non-working,0,5,58.7
2022-03-21 00:00:00,45249.66019,2022,3,21,Monday,winter,0,working,0,5,58.81818182
2022-03-22 00:00:00,47237.01098,2022,3,22,Tuesday,winter,0,working,0,0,64.89655172
2022-03-23 00:00:00,49728.59502,2022,3,23,Wednesday,winter,0,working,5,0,69.24137931
2022-03-24 00:00:00,48461.44283,2022,3,24,Thursday,winter,0,working,0,1,63
2022-03-25 00:00:00,48175.05357,2022,3,25,Friday,winter,0,working,0,3,59.08
2022-03-26 00:00:00,42353.4091,2022,3,26,Saturday,winter,0,non-working,0,4,59
2022-03-27 00:00:00,40741.82923,2022,3,27,Sunday,winter,0,non-working,0,5,59.40625
2022-03-28 00:00:00,49395.69541,2022,3,28,Monday,winter,0,working,0,5,59.39130435
2022-03-29 00:00:00,46644.65405,2022,3,29,Tuesday,winter,0,working,0,6,58.04651163
2022-03-30 00:00:00,44767.12439,2022,3,30,Wednesday,winter,0,working,0,5,60.22857143
2022-03-31 00:00:00,50339.10547,2022,3,31,Thursday,winter,0,working,0,4.923076923,58.74358974
2022-04-01 00:00:00,46683.49776,2022,4,1,Friday,winter,0,working,0,2,61.625
2022-04-02 00:00:00,49065.11917,2022,4,2,Saturday,winter,0,non-working,0,5,60.02439024
2022-04-03 00:00:00,47854.5977,2022,4,3,Sunday,winter,0,non-working,0,5,60.08333333
2022-04-04 00:00:00,45951.78709,2022,4,4,Monday,winter,0,working,0,4,61
2022-04-05 00:00:00,46660.44436,2022,4,5,Tuesday,winter,0,working,0,4,60.22222222
2022-04-06 00:00:00,48786.06037,2022,4,6,Wednesday,winter,0,working,0,1,62.63157895
2022-04-07 00:00:00,54958.40675,2022,4,7,Thursday,winter,0,working,7,0,65.74509804
2022-04-08 00:00:00,58826.27345,2022,4,8,Friday,winter,0,working,12,0,75.48275862
2022-04-09 00:00:00,46649.27736,2022,4,9,Saturday,winter,0,non-working,0,0,63.925
2022-04-10 00:00:00,45000.19915,2022,4,10,Sunday,winter,0,non-working,0,1,62.15625
2022-04-11 00:00:00,46209.96765,2022,4,11,Monday,winter,0,working,0,4,60.92105263
2022-04-12 00:00:00,45348.51328,2022,4,12,Tuesday,winter,0,working,0,4,58.71428571
2022-04-13 00:00:00,44464.76459,2022,4,13,Wednesday,winter,0,working,0,6,58
2022-04-14 00:00:00,44610.9202,2022,4,14,Thursday,winter,0,working,0,8,58.42424242
2022-04-15 00:00:00,44364.72919,2022,4,15,Friday,winter,0,working,0,4,60
2022-04-16 00:00:00,42054.99533,2022,4,16,Saturday,winter,0,non-working,0,2,61.32258065
2022-04-17 00:00:00,39840.84729,2022,4,17,Sunday,winter,0,non-working,0,3,60.61764706
2022-04-18 00:00:00,45550.34339,2022,4,18,Monday,winter,0,working,0,2,60.8125
2022-04-19 00:00:00,45521.16066,2022,4,19,Tuesday,winter,0,working,0,2,61.75
2022-04-20 00:00:00,45088.97411,2022,4,20,Wednesday,winter,0,working,0,3,60.81818182
2022-04-21 00:00:00,44031.25331,2022,4,21,Thursday,winter,0,working,0,5,59.94594595
2022-04-22 00:00:00,43914.84928,2022,4,22,Friday,winter,0,working,0,4,60.41025641
2022-04-23 00:00:00,39660.85234,2022,4,23,Saturday,winter,0,non-working,0,6,59.6
2022-04-24 00:00:00,40210.28507,2022,4,24,Sunday,winter,0,non-working,1,0,65.5862069
2022-04-25 00:00:00,47962.7735,2022,4,25,Monday,winter,0,working,3,0,67.48275862
2022-04-26 00:00:00,46399.54296,2022,4,26,Tuesday,winter,0,working,0,2,62.65625
2022-04-27 00:00:00,44594.50561,2022,4,27,Wednesday,winter,0,working,0,4,60.27272727
2022-04-28 00:00:00,46513.39192,2022,4,28,Thursday,winter,0,working,0,4,60.08823529
2022-04-29 00:00:00,43917.67549,2022,4,29,Friday,winter,0,working,0,4,60.89655172
2022-04-30 00:00:00,41303.16007,2022,4,30,Saturday,winter,0,non-working,0,4,60.8
